job_title,job_group,min_salary,max_salary,salary_unit,city,district
C# Developer (.Net/Japanese) - Working In Japan,IT,,,,Hồ Chí Minh,"Quận 1, Quận 2, Quận 3, Quận 4, Quận 5, Quận 6, Quận 7, Quận 8, Quận 9, Quận 10, Quận 11, Quận 12, Thủ Đức, Gò Vấp, Bình Thạnh, Tân Bình, Tân Phú, Phú Nhuận, Bình Tân, Củ Chi, Hóc Môn, Bình Chánh, Nhà Bè, Cần Giờ"
C# Developer (.Net/Japanese) - Working In Japan,IT,,,,Đà Nẵng,"Hải Châu, Thanh Khê, Sơn Trà, Ngũ Hành Sơn, Liên Chiểu, Hòa Vang, Cẩm Lệ, Hoàng Sa"
C# Developer (.Net/Japanese) - Working In Japan,IT,,,,Nước ngoài,
Lập Trình Viên Backend (Python+Django),Business,8000000.0,15000000.0,VND,Hà Nội,Cầu Giấy
Junior Flutter Developer (Mobile) - Lương Lên Đến 25 Triệu,IT,25000000.0,,VND,Hà Nội,Đống Đa
Nhân Viên Công Nghệ Thông Tin,Business,,,,Hồ Chí Minh,Quận 1
Nhân Viên Lập Trình,IT,9000000.0,10000000.0,VND,Đồng Tháp,TP Cao Lãnh
Thực Tập Sinh Reactjs,Business,,,,Hà Nội,Thanh Xuân
Thực Tập Sinh Reactjs,Business,,,,Hồ Chí Minh,Quận 1
Business Development (HCM),Business,,,,Hồ Chí Minh,Quận 7
Java Developer - Trung Tâm Công Nghệ,IT,,,,Hà Nội,Nam Từ Liêm
Nhân Viên Công Nghệ Thông Tin,Business,,,,Hà Nội,Sóc Sơn
Devops Engineer - Mạnh Azure (Thị Trường Global),Business,,40000000.0,VND,Hà Nội,Cầu Giấy
Frontend Developer (Reactjs),IT,10000000.0,17000000.0,VND,Hà Nội,Cầu Giấy
"IT Support (Cloud Vps, Hosting)",IT,8000000.0,20000000.0,VND,Hồ Chí Minh,Tân Bình
"Android Developer- Offer 2000$, Trên 3 Năm Kinh Nghiệm",IT,,2000.0,USD,Hồ Chí Minh,
Fullstack Developer,IT,,,,Hồ Chí Minh,
Thực Tập Sinh Python,IT,,,,Hà Nội,Hoàng Mai
Nhân Viên IT,IT,15000000.0,,VND,Hà Nội,Hoàng Mai
Lập Trình Viên Mobile Flutter,IT,,,,Hồ Chí Minh,Thủ Đức
Admin Officer (Location In Ha Noi & HCM),Business,,12000000.0,VND,Hà Nội,Hồ Chí Minh
Thực Tập Sinh Mobile Developers,IT,,,,Hà Nội,Đống Đa
Lập Trình Web/App,IT,7000000.0,15000000.0,VND,Hà Nội,Bắc Từ Liêm
Java Developer (Springboot) - Hà Nội,IT,,,,Hà Nội,Đống Đa
Application Support Analyst Up To 1000Usd,Business,,,,Hồ Chí Minh,Quận 12
IT Communicator (Japanese),IT,,25000000.0,VND,Hồ Chí Minh,Quận 12
Nhân Viên Vận Hành Máy Móc Tại Bình Dương - Full Time,Business,8000000.0,12000000.0,VND,Bình Dương,Dĩ An
Nhân Viên Vận Hành Máy Móc Tại Bình Dương - Part Time,Business,0.0,,VND,Bình Dương,Dĩ An
Chuyên Viên Triển Khai Phần Mềm ERP,IT,15000000.0,20000000.0,VND,Hà Nội,Thanh Xuân
Technical Lead,Business,35000000.0,45000000.0,VND,Hà Nội,Hà Đông
Thực Tập Sinh Business Analyst (Part-Time),Business,3000000.0,5000000.0,VND,Hồ Chí Minh,Tân Bình
Nhân Viên Hành Chính Nhân Sự,Business,6000000.0,8000000.0,VND,An Giang,
Lập Trình Viên Odoo/Python,IT,15000000.0,35000000.0,VND,Hà Nội,Ba Đình
Lập Trình Viên .Net (Fresher/Junior),IT,8000000.0,,VND,Hồ Chí Minh,Phú Nhuận
Unity Game Developer Fresher - Up To 12 Triệu - Làm Việc Tại Hồ Tùng Mậu,IT,7000000.0,12000000.0,VND,Hà Nội,
Kỹ Sư Cầu Nối Tiếng Nhật (Brse),Business,1500.0,,USD,Hà Nội,
QA/QC Tester,IT,,,,Hồ Chí Minh,Bình Thạnh
Leader IT Communicator,IT,,,,Hồ Chí Minh,Quận 3
Chuyên Viên Cao Cấp Thiết Kế Hệ Thống CNTT (System Analyst/Business Analyst),Business,,,,Hà Nội,Đống Đa
Chuyên Viên Cao Cấp Thiết Kế Hệ Thống CNTT (System Analyst/Business Analyst),Business,,,,Hồ Chí Minh,
Nhân Viên IT,IT,10000000.0,12000000.0,VND,Hồ Chí Minh,Tân Bình
Lập Trình Viên PHP/PHP Developer (Upto 20M),IT,,20000000.0,VND,Hà Nội,Nam Từ Liêm
Technical Manager,Business,35000000.0,50000000.0,VND,Hồ Chí Minh,
QC Manual - Upto $2000 - Tân Bình,IT,,2000.0,USD,Hồ Chí Minh,Tân Bình
Nodejs Developer (Thu Nhập 25-30 Triệu ),IT,,,,Hà Nội,Thanh Xuân
UX/UI Intern,IT,4000000.0,,VND,Hồ Chí Minh,Quận 7
Business Analyst - Lương Upto 20M,Business,12000000.0,20000000.0,VND,Hà Nội,Cầu Giấy
Junior Devops/Cloud Engineer,IT,9000000.0,,VND,Hà Nội,Cầu Giấy
Business Analyst Biết Tiếng Nhật,Business,,40000000.0,VND,Hà Nội,Thanh Xuân
Business Analyst,Business,,15000000.0,VND,Hà Nội,Hà Đông
Lập Trình Viên Java Nghiệp Vụ Ngân Hàng (20M-30M Net),IT,20000000.0,30000000.0,VND,Hà Nội,Cầu Giấy
"Giảng Viên Đào Tạo Lập Trình (Java, JavaScript)",IT,,1500.0,USD,Hà Nội,Nam Từ Liêm
"Giảng Viên Đào Tạo Lập Trình (Java, JavaScript)",IT,,1500.0,USD,Đà Nẵng,Cẩm Lệ
"Giảng Viên Đào Tạo Lập Trình (Java, JavaScript)",IT,,1500.0,USD,Hồ Chí Minh,Tân Bình
Nhân Viên Vận Hành & Quản Lý Chất Lượng Dịch Vụ,Business,,,,Hà Nội,Đống Đa
Chuyên Viên Lập Trình - Software Dev,IT,,15000000.0,VND,Hà Nội,Long Biên
Trưởng Nhóm Lập Trình PHP,IT,,,,Hồ Chí Minh,Bình Thạnh
Product Owner,Business,,,,Hồ Chí Minh,Tân Bình
Java Developer (Fullstack),IT,,2000.0,USD,Hồ Chí Minh,
Intern User Acquisition Marketing For Mobile App,IT,,,,Hà Nội,Nam Từ Liêm
Financial Controller,Business,,,,Hồ Chí Minh,Quận 4
Junior Cloud Engineer,IT,,,,Hà Nội,Cầu Giấy
Java Developer,IT,10000000.0,45000000.0,VND,Hồ Chí Minh,Thủ Đức
PHP Developer (Fresher),IT,,20000000.0,VND,Hà Nội,
Fresher Ba,Business,,15000000.0,VND,Hà Nội,
Nhân Viên IT Helpdesk,IT,,,,Hồ Chí Minh,Thủ Đức
Java Fullstack Developer,IT,,48000000.0,VND,Hồ Chí Minh,Tân Bình
Nhân Viên Quản Trị Mạng,Business,,,,Hà Nội,Nam Từ Liêm
Project Manager,Business,24000000.0,,VND,Hà Nội,Cầu Giấy
Iot Engineer,IT,,,,Hồ Chí Minh,Bình Thạnh
Automation Tester,IT,,35000000.0,VND,Hà Nội,Cầu Giấy
"Nhân Viên IT (Tại Thuận Thành, Bắc Ninh)",IT,,,,Bắc Ninh,Thuận Thành
"Servicenow Developer (Angularjs, JavaScript)",IT,,25000000.0,VND,Hà Nội,Ba Đình
Sap Abap Developer (Senior Staff),Business,,35000000.0,VND,Hà Nội,Ba Đình
Nhân Viên Triển Khai ERP - Odoo,IT,,,,Hồ Chí Minh,Quận 12
Nhân Viên Kĩ Thuật Thu Nhập 6- 10 Triệu/Tháng,Business,6000000.0,10000000.0,VND,Hà Nội,Cầu Giấy
"Senior Nodejs Developer (5+ Yoe) Phát Triển Product Domain Về HR Cho Khách Hàng Úc (Tiếng Anh Trôi Chảy, Có Kinh Nghiệm Code React Là Lợi Thế)",IT,,2500.0,USD,Hà Nội,Từ Liêm
Senior Fullstack Developer (Nodejs & React) Phát Triển Product Domain HR Cho Khách Hàng Úc (Tiếng Anh Giao Tiếp Tốt),IT,,2500.0,USD,Hà Nội,Từ Liêm
Lập Trình Viên Mobile Developer (Flutter/React Native),IT,,,,Hà Nội,Thanh Xuân
UI/UX Designer,Business,,,,Hà Nội,Thạch Thất
UI/UX Designer,Business,,,,Hồ Chí Minh,Quận 7
UI/UX Designer,Business,,,,Đà Nẵng,
Kỹ Sư Cầu Nối (Brse) Tại Hà Nội,Business,,3000.0,USD,Hà Nội,Nam Từ Liêm
Nhân Viên Kỹ Thuật Công Nghệ Thông Tin,Business,8000000.0,12000000.0,VND,Hồ Chí Minh,Quận 10
Chuyên Viên Quản Trị Cơ Sở Dữ Liệu,Business,,40000000.0,VND,Hà Nội,Nam Từ Liêm
Tester (Manual + Automation),IT,,35000000.0,VND,Hà Nội,Cầu Giấy
Mobile Tech Lead,IT,,60000000.0,VND,Hà Nội,Cầu Giấy
Senior Tester,IT,,40000000.0,VND,Hà Nội,Cầu Giấy
Senior Backend .Net Developer,Business,,60000000.0,VND,Hà Nội,Cầu Giấy
Reactjs Developer,IT,,60000000.0,VND,Hà Nội,Cầu Giấy
Lập Trình Viên PHP (Laravel/Codeigniter) - Từ 3 Năm Kinh Nghiệm - Lương 18-25Tr + Hoa Hồng Dự Án,IT,18000000.0,25000000.0,VND,Hà Nội,Cầu Giấy
Thực Tập Sinh Developer,IT,5000000.0,,VND,Hà Nội,Nam Từ Liêm
TTS Unity Developer (Gabros Studio),IT,,,,Hà Nội,Ba Đình
Senior Java Software Engineer (600 - 2000 $),IT,,,,Hà Nội,
Nhân Viên Content Marketing,Business,7000000.0,10000000.0,VND,Hà Nội,Cầu Giấy
"Nhân Viên Cắt, Dựng Video",Business,,13000000.0,VND,Hà Nội,Cầu Giấy
Linux Kernel Engineer (Salary 12M To 25M),IT,12000000.0,25000000.0,VND,Hà Nội,Ba Đình
QA Manager,Business,,,,Hồ Chí Minh,Quận 2
Chuyên Viên Phần Mềm,Business,13000000.0,,VND,Hồ Chí Minh,Quận 10
Nhân Viên IT,IT,,,,Hồ Chí Minh,Bình Tân
IT Comtor,IT,,,,Hà Nội,
QC Engineer - Up To 1500,IT,,1500.0,USD,Hồ Chí Minh,Bình Thạnh
Thực Tập Sinh Reactjs,Business,2000000.0,,VND,Hà Nội,Nam Từ Liêm
Senior PR,Business,10000000.0,15000000.0,VND,Hà Nội,Hà Đông
Senior Digital Marketing,IT,,,,Hà Nội,"Hà Đông, Tây Hồ"
Junior Tester,IT,8000000.0,15000000.0,VND,Hà Nội,Đống Đa
Business Analyst/Phân Tích Nghiệp Vụ (2 Năm Kinh Nghiệm Trở Lên),Business,,,,Hà Nội,Hoàn Kiếm
Business Analyst/Phân Tích Nghiệp Vụ (2 Năm Kinh Nghiệm Trở Lên),Business,,,,Hồ Chí Minh,Quận 1
Senior Vuejs Developer (Remote Hybrid),IT,,2300.0,USD,Hà Nội,Ba Đình
Android Developer (Salary Up To 2000$),IT,,2000.0,USD,Hồ Chí Minh,Tân Bình
Senior Python Developer (Remote Hybrid),IT,,2300.0,USD,Hà Nội,Ba Đình
Senior Java Developer (Remote Hybrid),IT,,2300.0,USD,Hà Nội,Ba Đình
System Admin - Quản Trị Hệ Thống (13-17 Tháng Lương/Năm),Business,,40000000.0,VND,Hà Nội,
Kỹ Sư Phần Mềm - Chuyên Viên IT - Công Nghệ Thông Tin,IT,7000000.0,12000000.0,VND,Hà Nội,Thanh Trì
Technical Support - Pos System (Nhân Viên Kỹ Thuật Chuyên Lắp Đặt Máy Pos),Business,7000000.0,12000000.0,VND,Hà Nội,Thanh Xuân
Technical Support - Pos System (Nhân Viên Kỹ Thuật Chuyên Lắp Đặt Máy Pos),Business,7000000.0,12000000.0,VND,Hồ Chí Minh,Quận 4
"Senior Back End Developer 3+ Years (.Net, Api, MySQL)",Business,1000.0,1800.0,USD,Hà Nội,Thanh Xuân
Thực Tập Sinh Tại Hồ Chí Minh,Business,7000000.0,15000000.0,VND,Hồ Chí Minh,Quận 12
Fresher Android Developer,IT,8000000.0,13000000.0,VND,Hà Nội,Nam Từ Liêm
IT Business Development - Chuyên Viên Phát Triển Doanh Nghiệp,IT,10000000.0,,VND,Hà Nội,Nam Từ Liêm
IT Project Manager Cum Ba,Business,40000000.0,80000000.0,VND,Hồ Chí Minh,Quận 2
Junior QC/Tester,IT,8000000.0,18000000.0,VND,Hồ Chí Minh,Quận 11
System Analyst/Business Analyst (HCM/HN),Business,,,,Hồ Chí Minh,Quận 1
System Analyst/Business Analyst (HCM/HN),Business,,,,Hà Nội,Đống Đa
Web Developer (Python/Reactjs) Thu Nhập Từ 25-60M,IT,25000000.0,40000000.0,VND,Hà Nội,Hà Đông
Business Analyst Leader,Business,25000000.0,40000000.0,VND,Hà Nội,Cầu Giấy
Backend Developer,Business,13000000.0,20000000.0,VND,Hà Nội,Ba Đình
Web Full-Stack Developer,IT,13000000.0,20000000.0,VND,Hà Nội,Ba Đình
Backend Developer (13-17 Tháng Lương),Business,,40000000.0,VND,Hà Nội,Nam Từ Liêm
QA/Tester,IT,,1300.0,USD,Hà Nội,Nam Từ Liêm
QA/Tester,IT,,1300.0,USD,Đà Nẵng,Hải Châu
QA/Tester,IT,,1300.0,USD,Hồ Chí Minh,Bình Thạnh
Nhân Viên Digtal Marketing Chuyên ( SEO - Google Ads Wopd -Facebook Ads - Tiktok Ads ),Business,,,,Hồ Chí Minh,Quận 2
Chuyên Viên Phân Tích Nghiệp Vụ (Business Analyst),Business,,,,Hà Nội,Hà Đông
Tester,IT,,,,Hà Nội,Cầu Giấy
Mobile Dev (IOS/Android/ React Native) - Ưu Tiên Nam,IT,25000000.0,35000000.0,VND,Hà Nội,Cầu Giấy
Senior Frontend Developer,IT,,,,Hà Nội,"Cầu Giấy, Hai Bà Trưng"
"Developer (Odoo, 13-17 Tháng Lương/Năm)",IT,,40000000.0,VND,Hà Nội,Nam Từ Liêm
Project Manager (Pm),Business,,,,Hà Nội,Cầu Giấy
Chuyên Viên Quản Trị Hệ Thống Công Nghệ Thông Tin (System Administrator) - 01 Năm Kinh Nghiệm Tại Hà Nội,IT,10000000.0,15000000.0,VND,Hà Nội,Bắc Từ Liêm
Software Engineer Junior (Python),IT,,,,Hà Nội,Bắc Từ Liêm
IT Business Analyst,Business,,,,Hà Nội,
Nhân Viên IT,IT,,30000000.0,VND,Hà Nội,Hoàn Kiếm
Java Developer,IT,,,,Hà Nội,Cầu Giấy
Product Owner,Business,,1000.0,USD,Hồ Chí Minh,Quận 2
.Net Developer - Salary Up To $2200,IT,,,,Hồ Chí Minh,Phú Nhuận
.Net Developer - Salary Up To $2200,IT,,,,Đà Nẵng,Thanh Khê
Chuyên Viên Điều Phối Dự Án - Project Coordinator,Business,12000000.0,18000000.0,VND,Hồ Chí Minh,Quận 4
Back-End Engineer,Business,,,,Hồ Chí Minh,Tân Bình
Chuyên Viên IT Khu Vực Hà Nội,IT,10000000.0,,VND,Hà Nội,
Chuyên Viên An Toàn Bảo Mật Hệ Thống,Business,18000000.0,22000000.0,VND,Hồ Chí Minh,Quận 4
Nhân Viên Điều Phối Dự Án IT Phần Mềm,IT,17000000.0,25000000.0,VND,Hà Nội,Đống Đa
Nhân Viên Điều Phối Dự Án IT Phần Mềm,IT,17000000.0,25000000.0,VND,Hồ Chí Minh,Quận 4
"Middle Tester - Salary: 16M - 22M (2,5 Yoe+)",IT,16000000.0,22000000.0,VND,Hà Nội,Nam Từ Liêm
Chuyên Viên Triển Khai Phần Mềm ERP,IT,10000000.0,,VND,Hồ Chí Minh,Bình Thạnh
Product Designer,Business,,,,Hà Nội,Đống Đa
Senior Software Tester (QA QC),IT,,,,Hồ Chí Minh,Quận 1
.Net Developer - HCM,IT,,,,Hồ Chí Minh,
Business Analyst (Ba Từ 3 Năm Kinh Nghiệm),Business,35000000.0,50000000.0,VND,Hà Nội,Nam Từ Liêm
Frontend Developer (Reactnative),IT,,,,Hồ Chí Minh,
Fresher Developer Tiếng Nhật (Ruby On Rails Or Laravel) Có Đào Tạo 1 Năm Tại Nhật Bản,IT,500.0,1700.0,USD,Hồ Chí Minh,Bình Thạnh
Nhân Viên Nghiệp Vụ Thương Mại Điện Tử,Business,6000000.0,,VND,Hà Nội,Cầu Giấy
Golang Developer,IT,,,,Hồ Chí Minh,Bình Thạnh
UI/UX Design Manager,Business,,,,Hồ Chí Minh,Tân Bình
Junior Front-End Với Mức Lương Hấp Dẫn,Business,14000000.0,17000000.0,VND,Hà Nội,Hà Đông
Senior Automation Tester (English Required),IT,,,,Hà Nội,Cầu Giấy
Senior Automation Tester (English Required),IT,,,,Hồ Chí Minh,Thủ Đức
Senior Automation Tester (English Required),IT,,,,Đà Nẵng,Ngũ Hành Sơn
Middle Manual Tester (Jlpt N3+),IT,,,,Đà Nẵng,Ngũ Hành Sơn
Data Developer,IT,,,,Hồ Chí Minh,
QC Engineer (Middle),IT,,,,Hồ Chí Minh,
Nodejs Tech Lead,Business,,60000000.0,VND,Hà Nội,Cầu Giấy
Bridge System Engineer,IT,,,,Hà Nội,Cầu Giấy
IT Helpdesk,IT,,,,Hà Nội,Nam Từ Liêm
Test Lead,Business,,1800.0,USD,Hà Nội,Thanh Xuân
Middle Manual Tester (Jlpt N2 Trở Lên) Onsite 2 Tháng Tại Nhật Bản,IT,,30000000.0,VND,Hà Nội,Từ Liêm
Middle Embedded Tester (Jlpt N2 Trở Lên) Onsite 2 Tháng Tại Nhật Bản,IT,,30000000.0,VND,Hà Nội,Từ Liêm
Network Engineer - HN,IT,,,,Hà Nội,Cầu Giấy
Nhân Viên Lập Trình Game Unity Developer Fresher,IT,,800.0,USD,Hà Nội,Cầu Giấy
Senior Backend Developer (Nodejs),Business,,,,Hồ Chí Minh,Phú Nhuận
Senior IOS Developer,IT,,,,Hồ Chí Minh,Phú Nhuận
Lập Trình Viên Flutter (Từ 2 Năm Kinh Nghiệm),IT,,35000000.0,VND,Hà Nội,Cầu Giấy
Chuyên Viên Khách Hàng Doanh Nghiệp Sme,Business,,,,Hà Nội,Nam Từ Liêm
Software QA Engineer (Manual Tester),IT,,,,Hà Nội,Thanh Xuân
Senior Java Full Stack Developer,IT,,35000000.0,VND,Hà Nội,Thanh Xuân
Chuyên Gia UI UX,Business,,,,Hà Nội,Gia Lâm
React Native Developer,IT,,,,Hồ Chí Minh,Bình Thạnh
Reactjs Developer,IT,,,,Hồ Chí Minh,Bình Thạnh
System Integration Engineer (Trainee),IT,,,,Hà Nội,Cầu Giấy
"Fullstack Software Engineer (.Net, Angular)",IT,,50000000.0,VND,Hồ Chí Minh,Đà Nẵng
"Fullstack Software Engineer (.Net, Angular)",IT,,50000000.0,VND,Hà Nội,
IT Support Officer,IT,9000000.0,11000000.0,VND,Hồ Chí Minh,
Nhân Viên Manual Tester (QA/QC Tester),IT,,25000000.0,VND,Hà Nội,
Technical Leader,Business,,35000000.0,VND,Hồ Chí Minh,Quận 12
Senior Software Engineer (.Net),IT,,,,Hà Nội,Cầu Giấy
Senior Software Engineer (Devops),IT,,,,Hà Nội,Cầu Giấy
React Native - App Developer (15-25M),IT,15000000.0,20000000.0,VND,Hà Nội,Cầu Giấy
Fresher IT Business Development (English),IT,,13000000.0,VND,Hà Nội,
Business Analyst,Business,,,,Hồ Chí Minh,Tân Bình
Senior IT Project Manager,Business,,2000.0,USD,Hà Nội,
Full Stack Developer,IT,,,,Hồ Chí Minh,Tân Bình
Wordpress Developer,IT,,,,Hồ Chí Minh,Tân Bình
Back-End Java Engineer,Business,,,,Hồ Chí Minh,Tân Bình
"Technical Leader (Typescript, Nestjs, Vue3) - Up To 3000$",Business,2000.0,3000.0,USD,Hồ Chí Minh,Quận 1
Database Engineer,Business,,,,Hồ Chí Minh,
Nhân Viên Phân Tích Nghiệp Vụ Phần Mềm (Ba) Upto 30M,Business,,30000000.0,VND,Hà Nội,Thanh Xuân
Giáng Viên Khoa CNTT,Business,12000000.0,,VND,Bắc Ninh,Từ Sơn
Nhân Viên Tester,IT,,,,Hồ Chí Minh,Quận 4
Web Developer (PHP),IT,,,,Hồ Chí Minh,Quận 1
Project Leader (Japanese N3),Business,,40000000.0,VND,Hồ Chí Minh,Quận 12
Lập Trình Viên Java,IT,6000000.0,30000000.0,VND,Hà Nội,Thanh Xuân
Lập Trình Viên PHP (PHP Developer) (6 Tháng Kinh Nghiệm Trở Lên),IT,8000000.0,15000000.0,VND,Hà Nội,Cầu Giấy
Full-Stack Developer,IT,,,,Hà Nội,Cầu Giấy
Cocos Creator Dev,Business,,,,Hà Nội,Cầu Giấy
Software Developer ( Python),IT,,2000.0,USD,Hồ Chí Minh,Bình Thạnh
Thực Tập Sinh IT - Lập Trình Web,IT,,,,Hồ Chí Minh,Tân Phú
Senior Developer Odoo,IT,,35000000.0,VND,Hà Nội,Hoàng Mai
Business Analyst (Ba),Business,,30000000.0,VND,Hà Nội,Hoàng Mai
Nhân Viên IT Helpdesk,IT,5000000.0,7000000.0,VND,Hà Nội,Cầu Giấy
TTS Lập Trình Viên Hệ Thống Nhúng (Sau 6 Tháng Sang Nhật),IT,,34000000.0,VND,Nước ngoài,
Infra Lead - Pmo (Onsite Tokyo),IT,,80000000.0,VND,Nước ngoài,
Front-End Engineer (Onsite Tokyo),IT,,80000000.0,VND,Nước ngoài,
Junior Software Developer,IT,,15000000.0,VND,Hồ Chí Minh,Bình Thạnh
Lập Trình Viên Backend,Business,,,,Hồ Chí Minh,Quận 2
IT Application Support Leader,IT,,,,Hà Nội,Thanh Xuân
Lập Trình Viên Phần Mềm Nhân Sự Thu Nhập 8-20Tr/Tháng,IT,8000000.0,20000000.0,VND,Hà Nội,Thanh Xuân
Java Developer (Hybrid Working),IT,,,,Hồ Chí Minh,
Lập Trình Viên React Native,IT,,,,Hà Nội,Cầu Giấy
Fresher Tester Web/App,IT,6000000.0,9000000.0,VND,Hà Nội,Hai Bà Trưng
Nhân Viên IT ( IT Helpdesk),IT,10000000.0,13000000.0,VND,Hà Nội,Tây Hồ
Nhân Viên Lập Trình Mobile (Up To 15 - 25Triệu/Tháng),IT,15000000.0,25000000.0,VND,Hà Nội,Đống Đa
Nhân Viên Lập Trình .Net (Up To 15 - 25Triệu/Tháng),IT,15000000.0,25000000.0,VND,Hà Nội,Đống Đa
Mid/Jr Front-End Software Engineer (Reactjs/ Angular),IT,900.0,,USD,Hồ Chí Minh,
Middle/Senior .Net Engineer (.Net Core/Ef Core) - Hybrid,IT,,2500.0,USD,Hồ Chí Minh,
Trưởng Bộ Phận Phát Triển Website,IT,,,,Hồ Chí Minh,Tân Bình
Lập Trình Viên Fullstack/ Fullstack Developer,IT,,,,Hồ Chí Minh,Quận 3
Quality Control (QC/Tester),IT,12000000.0,,VND,Hồ Chí Minh,Quận 1
Lập Trình Viên PHP,IT,12000000.0,18000000.0,VND,Hà Nội,
Nhân Viên Lập Trình,IT,9000000.0,10000000.0,VND,Đồng Tháp,TP Cao Lãnh
Backend Engineer (Golang/Python),Business,,,,Hà Nội,
React Native Developer (Làm Việc Tại Nha Trang),IT,,,,Khánh Hoà,TP Nha Trang
"Kỹ Sư Lập Trình C#, Python",IT,14000000.0,40000000.0,VND,Hà Nội,Từ Liêm
Manual Tester (Jlpt N2) Onsite Tokyo,IT,,70000000.0,VND,Hà Nội,Từ Liêm
"Java Developer (Javacore, MySQL, Oracle)",IT,,25000000.0,VND,Hà Nội,
Nhân Viên UI Designer (Lương Từ 15 Triệu),Business,15000000.0,,VND,Hà Nội,Ba Đình
Chuyên Viên Business Analyst (Ba),Business,12000000.0,18000000.0,VND,Hà Nội,Hai Bà Trưng
"PHP Developer (Wordpress, Linux)",IT,,16000000.0,VND,Hồ Chí Minh,Tân Bình
Quản Trị Hệ Thống Junior (Hỗ Trợ Kỹ Thuật),Business,,12000000.0,VND,Hồ Chí Minh,Tân Bình
Lập Trình Viên Mobile App Flutter,IT,,,,Đà Nẵng,Ngũ Hành Sơn
Backend Developer (.Net)_ Hồ Chí Minh,Business,,20000000.0,VND,Hồ Chí Minh,Tân Bình
Frontend Developer (Angular),IT,,,,Đà Nẵng,Ngũ Hành Sơn
Lập Trình Viên C/C++ (Web/App) - Upto 40M,IT,,40000000.0,VND,Hà Nội,Nam Từ Liêm
C++ Developer (Global Market - Upto 45M),Business,,45000000.0,VND,Hà Nội,
Sql Server Developer (Spoken English - Upto 45M),IT,,45000000.0,VND,Hà Nội,
Angular Software Engineer,IT,,2000.0,USD,Hà Nội,
Lập Trình Viên Fullstack/ Fullstack Developer,IT,,,,Hà Nội,Hà Đông
System Admin,Business,12000000.0,25000000.0,VND,Hà Nội,Thanh Xuân
Website Deverloper,IT,10000000.0,3000000.0,VND,Khánh Hoà,
Process Quality Assurance (Pqa),IT,,20000000.0,VND,Hà Nội,Cầu Giấy
Test Lead Up To 2000$,Business,,2000.0,USD,Hà Nội,Cầu Giấy
Thực Tập Sinh Kỹ Sư Hệ Thống,Business,,,,Hà Nội,Đống Đa
Senior Business Analyst,Business,,,,Hồ Chí Minh,
Manual Tester,IT,,,,Hà Nội,Đống Đa
Middle Business Analyst,Business,,27000000.0,VND,Hà Nội,Nam Từ Liêm
.Net Developer,IT,,2200.0,USD,Hồ Chí Minh,Đà Nẵng
Thực Tập Sinh - Mảng System,Business,,,,Hà Nội,Đống Đa
"Kỹ Sư Hệ Thống Mạng - Networking, System IT (Cisco, Aruba, H3C, Hpe, Dell, Juniper)",Business,,,,Hà Nội,Hai Bà Trưng
Nhân Viên Tester Junior,IT,,,,Hà Nội,Thanh Xuân
Lập Trình Viên Java,IT,15000000.0,30000000.0,VND,Hà Nội,Cầu Giấy
Java Back End Developer,Business,,38000000.0,VND,Hà Nội,Cầu Giấy
Lập Trình Viên Unity Developer,IT,,10000000.0,VND,Hà Nội,Cầu Giấy
"Java Developer Tại Thanh Xuân, Hà Nội (Từ 1 Năm Kinh Nghiệm)",IT,,1800.0,USD,Hà Nội,Thanh Xuân
Tester/ Kiểm Thử Hệ Thống (Có Kinh Nghiệm),IT,,,,Hà Nội,Hoàn Kiếm
Tester/ Kiểm Thử Hệ Thống (Có Kinh Nghiệm),IT,,,,Hồ Chí Minh,Quận 1
Operation Fresher,IT,,6000000.0,VND,Hà Nội,Nam Từ Liêm
Nhân Viên Digtal Marketing ( SEO - Google Ads Wopd -Facebook Ads - Tiktok Ads )- Làm Việc Tại Quận 2,Business,,,,Hồ Chí Minh,Quận 2
Chuyên Viên Quản Trị Hệ Thống Công Nghệ Thông Tin (System Administrator) - Tại Hà Nội,IT,,,,Hà Nội,Cầu Giấy
QA/QC Tester (Product Company),IT,25000000.0,45000000.0,VND,Hồ Chí Minh,
Product Owner,Business,,,,Hồ Chí Minh,Quận 10
Nhân Viên 3D Game Artist,Business,10000000.0,20000000.0,VND,Hà Nội,Cầu Giấy
.Net Developer - Hồ Chí Minh,IT,10000000.0,20000000.0,VND,Hồ Chí Minh,Quận 4
Nhân Viên System Admin,Business,12000000.0,,VND,Hà Nội,Cầu Giấy
Business Analyst Leader (Domain Banking),Business,,30000000.0,VND,Hà Nội,Nam Từ Liêm
Senior Tester (Manual),IT,18000000.0,27000000.0,VND,Hồ Chí Minh,
Lập Trình Viên (Nodejs & Reactjs),IT,12000000.0,25000000.0,VND,Hà Nội,Hà Đông
"Software Tester (Fresher, Junior, Senior,..)",IT,,,,Hà Nội,Cầu Giấy
Lập Trình Viên .Net- Upto 2500$- Trên 3 Năm Kinh Nghiệm,IT,,2500.0,USD,Hồ Chí Minh,Đà Nẵng
Automation Tester - Salary Up To $2000,IT,,,,Hà Nội,Cầu Giấy
Kỹ Sư Giải Pháp Hệ Thống Mạng Và Điện Thoại,Business,,,,Hồ Chí Minh,
Senior .Net Developers - Salary Upto 3000 Usd,IT,,3000.0,USD,Hồ Chí Minh,Bình Thạnh
